#Time,Channel,NameOcean,Region,GESID(octal),ChannelUnitID,ChannelType,SUType,BurstFrequencyOffset(Hz)BFO,BurstTimingOffset(microseconds)BTO

7/03/2014,16:56:03.028,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,163,10240
7/03/2014,16:56:03.188,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,163,10240
7/03/2014,16:56:03.348,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,163,10240
7/03/2014,16:56:03.508,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,163,10240
7/03/2014,16:56:03.668,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,162,10240
7/03/2014,16:56:03.828,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,162,10240
7/03/2014,16:56:03.988,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,163,10240
7/03/2014,16:56:04.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x62-AcknowledgeUserData
7/03/2014,16:56:05.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x71-AcknowledgeUserData(ISU)-RLS
7/03/2014,16:56:05.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,16:56:05.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,16:56:05.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,16:56:07.906,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x62-AcknowledgeUserData(R-channel),158,15220
7/03/2014,16:56:08.407,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x22-AccessRequest(R/T-Channel),158,15200
7/03/2014,16:56:08.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x51-T-ChannelAssignment

7/03/2014,16:56:12.748,IOR-T1200-0-36FA,IOR,305,10,T-ChannelRX,0x71-AcknowledgeUserData(ISU)-RLS,156,10260
7/03/2014,16:56:12.949,IOR-T1200-0-36FA,IOR,305,10,T-ChannelRX,SubsequentSignallingUnit,156,10260
7/03/2014,16:56:13.068,IOR-T1200-0-36FA,IOR,305,10,T-ChannelRX,SubsequentSignallingUnit,156,10260
7/03/2014,16:56:13.228,IOR-T1200-0-36FA,IOR,305,10,T-ChannelRX,SubsequentSignallingUnit,156,10260
7/03/2014,16:56:13.403,IOR-T1200-0-36FA,IOR,305,10,T-ChannelRX,SubsequentSignallingUnit,156,10260
7/03/2014,16:56:13.548,IOR-T1200-0-36FA,IOR,305,10,T-ChannelRX,SubsequentSignallingUnit,156,10260
7/03/2014,16:56:14.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x62-AcknowledgeUserData
7/03/2014,16:56:15.410,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x71-AcknowledgeUserData(ISU)-RLS
7/03/2014,16:56:15.410,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,16:56:15.410,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,16:56:15.410,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,16:56:17.407,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x62-AcknowledgeUserData(R-channel),156,15240
7/03/2014,17:06:49.406,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x22-AccessRequest(R/T-Channel),129,15600
7/03/2014,17:06:49.906,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x51-T-ChannelAssignment
7/03/2014,17:06:53.749,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,0x71-AcknowledgeUserData(ISU)-RLS,135,10600
7/03/2014,17:06:53.909,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:54.069,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:54.229,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:54.389,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:54.550,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:54.736,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:54.869,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:55.045,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:55.189,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:55.349,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:55.509,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:55.669,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600

7/03/2014,17:06:55.829,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:55.989,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:56.029,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:57.749,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:06:57.909,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:06:58.069,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:58.236,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:58.389,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:58.569,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:58.709,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:58.869,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:59.052,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:59.197,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10600
7/03/2014,17:06:59.349,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:59.509,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:06:59.682,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:06:59.829,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:06:59.989,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10600
7/03/2014,17:07:00.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x62-AcknowledgeUserData
7/03/2014,17:07:01.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x71-AcknowledgeUserData(ISU)-RLS
7/03/2014,17:07:01.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:01.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:01.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:03.907,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x62-AcknowledgeUserData(R-channel),130,15600
7/03/2014,17:07:04.406,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x22-AccessRequest(R/T-Channel),131,15620
7/03/2014,17:07:04.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x51-T-ChannelAssignment
7/03/2014,17:07:08.749,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,0x71-AcknowledgeUserData(ISU)-RLS,133,10600

7/03/2014,17:07:08.948,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:07:09.069,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:07:09.229,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:07:09.389,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:07:09.548,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:07:09.747,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:07:09.869,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:07:10.029,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,132,10600
7/03/2014,17:07:10.197,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,132,10600
7/03/2014,17:07:10.349,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:07:10.509,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10600
7/03/2014,17:07:10.669,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,132,10600
7/03/2014,17:07:10.829,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,132,10600
7/03/2014,17:07:10.989,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,132,10600
7/03/2014,17:07:11.028,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,132,10600
7/03/2014,17:07:12.748,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:12.909,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:13.068,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,138,10600
7/03/2014,17:07:13.229,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,138,10600
7/03/2014,17:07:13.388,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:13.548,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:13.709,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:13.868,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:14.029,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:14.188,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:14.348,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:14.510,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600

7/03/2014,17:07:14.669,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:14.829,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10600
7/03/2014,17:07:15.028,IOR-T1200-0-36D8,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,138,10600
7/03/2014,17:07:15.906,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x62-AcknowledgeUserData
7/03/2014,17:07:16.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x71-AcknowledgeUserData(ISU)-RLS
7/03/2014,17:07:16.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:16.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:16.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:18.906,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x62-AcknowledgeUserData(R-channel),132,15600
7/03/2014,17:07:19.407,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x22-AccessRequest(R/T-Channel),132,15660
7/03/2014,17:07:19.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x51-T-ChannelAssignment
7/03/2014,17:07:23.766,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,0x71-AcknowledgeUserData(ISU)-RLS,137,10640
7/03/2014,17:07:23.908,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10640
7/03/2014,17:07:24.069,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10640
7/03/2014,17:07:24.258,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,137,10640
7/03/2014,17:07:24.389,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10640
7/03/2014,17:07:24.559,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10640
7/03/2014,17:07:24.709,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10640
7/03/2014,17:07:24.869,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10640
7/03/2014,17:07:25.029,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10640
7/03/2014,17:07:25.189,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,133,10640
7/03/2014,17:07:25.352,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:25.509,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:25.669,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:25.829,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:26.003,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:26.028,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640

7/03/2014,17:07:27.749,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:27.909,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:28.069,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:28.228,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:28.388,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,135,10640
7/03/2014,17:07:28.548,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,135,10640
7/03/2014,17:07:28.709,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:28.894,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:29.029,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:29.188,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,134,10640
7/03/2014,17:07:29.349,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,135,10640
7/03/2014,17:07:29.509,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,135,10640
7/03/2014,17:07:29.675,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,135,10640
7/03/2014,17:07:29.829,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,135,10640
7/03/2014,17:07:29.988,IOR-T1200-0-36D7,IOR,305,8,T-ChannelRX,SubsequentSignallingUnit,135,10640
7/03/2014,17:07:30.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x62-AcknowledgeUserData
7/03/2014,17:07:31.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x71-AcknowledgeUserData(ISU)-RLS
7/03/2014,17:07:31.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:31.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:31.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:33.907,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x62-AcknowledgeUserData(R-channel),130,15620
7/03/2014,17:07:34.427,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x22-AccessRequest(R/T-Channel),132,15620
7/03/2014,17:07:34.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x51-T-ChannelAssignment
7/03/2014,17:07:38.749,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,0x71-AcknowledgeUserData(ISU)-RLS,136,10620
7/03/2014,17:07:38.910,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,136,10620
7/03/2014,17:07:39.076,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,136,10620
7/03/2014,17:07:39.229,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,136,10620

7/03/2014,17:07:39.389,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:39.549,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:39.709,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,136,10620
7/03/2014,17:07:39.869,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,136,10620
7/03/2014,17:07:40.030,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:40.189,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:40.349,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:40.509,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:40.673,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:40.829,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:40.989,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:41.029,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:42.762,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:42.909,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:43.093,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:43.258,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:43.405,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:43.549,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:43.743,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,136,10620
7/03/2014,17:07:43.869,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,136,10620
7/03/2014,17:07:44.029,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10620
7/03/2014,17:07:44.197,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,134,10620
7/03/2014,17:07:44.389,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:44.517,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:44.669,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:44.829,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620
7/03/2014,17:07:44.989,IOR-T1200-0-3718,IOR,305,12,T-ChannelRX,SubsequentSignallingUnit,135,10620

7/03/2014,17:07:45.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x62-AcknowledgeUserData
7/03/2014,17:07:46.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x71-AcknowledgeUserData(ISU)-RLS
7/03/2014,17:07:46.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:46.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,17:07:46.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
#17:07-Last Acknowledged Ground to Air DATA-2 ACARS Message. Link lost at sometime between here and18:03:41.
7/03/2014,17:07:48.907,IOR-R1200-0-36ED,IOR,305,4,R-ChannelRX,0x62-AcknowledgeUserData(R-channel),131,15620
#18:03-No Response to Ground to Air DATA-2 ACARS Data. Link lost at sometime between 17:07:48 and here.
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x71-AcknowledgeUserData(ISU)-RLS
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit

7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.405,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:41.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,SubsequentSignallingUnit
7/03/2014,18:03:50.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x61-RequestforAcknowledge(RQA)UserData
7/03/2014,18:04:00.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x61-RequestforAcknowledge(RQA)UserData
7/03/2014,18:04:08.905,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x61-RequestforAcknowledge(RQA)UserData
7/03/2014,18:04:19.420,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x61-RequestforAcknowledge(RQA)UserData
7/03/2014,18:04:29.413,IOR-P10500-0-3859,IOR,305,10,R-ChannelTX,0x61-RequestforAcknowledge(RQA)UserData
